ファイル名：	C:\TAData\菊池_貝良塚\Sn単体_2024_09_26.tad								
									
[ファイル情報]									
ファイル名：	Sn単体_2024_09_26.tad								
試料名：	Sn単体（菊池貝良塚）								
ロット番号：	1								
収集日：	2024/9/26								
収集時間：	14:41:10(+0900)								
機種名：	DTG-60								
機体番号：	C30564500399TK								
雰囲気ガス：	アルゴン								
ガス流量：	50[ml/min]								
セル：	アルミニウム								
試料量：	20.732[mg]								
試料分子量：	0								
									
									
[測定プログラム]									
[データ取込条件]									
サンプリング間隔[ sec ] ：	1								
収集開始条件：	測定開始と同時に開始								
収集終了条件：	測定終了と同時に終了								
									
									
[温度プログラム]									
加熱速度	ホールド温度	ホールド時間							
[ﾟC/min ]	[  ﾟC   ]	[  min  ]							
774	273.28	151.08	20.83						
775	273.61	151.44	20.83						
776	273.97	151.8	20.83						
777	274.31	152.14	20.83						
778	274.66	152.47	20.83						
779	275.02	152.79	20.83						
780	275.39	153.1	20.83						
781	275.77	153.4	20.83						
782	276.1	153.69	20.83						
783	276.45	153.97	20.83						
784	276.79	154.24	20.83						
785	277.15	154.5	20.83						
786	277.51	154.75	20.83						
787	277.87	154.99	20.83						
788	278.25	155.23	20.83						
789	278.58	155.46	20.83						
790	278.93	155.68	20.83						
791	279.27	155.89	20.83						
792	279.62	156.1	20.83						
793	279.97	156.3	20.83						
794	280.33	156.48	20.83						
795	280.71	156.67	20.83						
796	281.04	156.84	20.83						
797	281.39	157.01	20.83						
798	281.74	157.18	20.83						
799	282.09	157.34	20.83						
800	282.44	157.5	20.83						
801	282.8	157.65	20.83						
802	283.18	157.8	20.83						
803	283.51	157.94	20.83						
804	283.85	158.08	20.83						
805	284.2	158.22	20.83						
806	284.54	158.34	20.84						
807	284.9	158.46	20.84						
808	285.25	158.57	20.84						
809	285.62	158.68	20.84						
810	285.96	158.77	20.84						
811	286.31	158.86	20.84						
812	286.66	158.94	20.84						
813	286.99	159.02	20.84						
814	287.35	159.1	20.84						
815	287.7	159.18	20.84						
816	288.08	159.26	20.84						
817	288.41	159.34	20.84						
818	288.75	159.42	20.84						
819	289.11	159.49	20.84						
820	289.43	159.56	20.84						
821	289.8	159.62	20.84						
822	290.15	159.68	20.84						
823	290.52	159.74	20.84						
824	290.85	159.79	20.84						
825	291.19	159.84	20.84						
826	291.54	159.89	20.84						
827	291.87	159.93	20.84						
828	292.22	159.96	20.84						
829	292.58	160	20.84						
830	292.95	160.03	20.84						
831	293.29	160.07	20.84						
832	293.62	160.1	20.84						
833	293.98	160.13	20.84						
834	294.31	160.16	20.84						
835	294.67	160.18	20.84						
836	295.02	160.21	20.84						
837	295.39	160.23	20.84						
838	295.73	160.25	20.84						
839	296.06	160.26	20.84						
840	296.42	160.28	20.84						
841	296.74	160.29	20.84						
842	297.1	160.3	20.84						
843	297.46	160.32	20.84						
844	297.83	160.34	20.84						
845	298.18	160.36	20.84						
846	298.51	160.38	20.84						
847	298.87	160.4	20.84						
848	299.19	160.43	20.84						
849	299.55	160.45	20.84						
850	299.91	160.47	20.84						
851	300.26	160.49	20.84						
852	300.62	160.51	20.84						
853	300.93	160.52	20.84						
854	301.3	160.53	20.84						
855	301.62	160.53	20.84						
856	301.97	160.52	20.84						
857	302.33	160.51	20.84						
858	302.69	160.49	20.84						
859	303.04	160.48	20.84						
860	303.36	160.45	20.84						
861	303.72	160.43	20.84						
862	304.05	160.4	20.84						
863	304.39	160.37	20.84						
864	304.76	160.35	20.84						
865	305.12	160.32	20.84						
866	305.48	160.29	20.84						
867	305.79	160.27	20.84						
868	306.15	160.25	20.84						
869	306.49	160.23	20.84						
870	306.83	160.2	20.84						
871	307.2	160.18	20.84						
872	307.55	160.15	20.84						
873	307.9	160.12	20.84						
874	308.22	160.09	20.84						
875	308.57	160.05	20.84						
876	308.9	160.01	20.84						
877	309.24	159.97	20.84						
878	309.62	159.92	20.84						
879	309.96	159.88	20.84						
880	310.32	159.83	20.84						
881	310.63	159.79	20.84						
882	310.99	159.75	20.84						
883	311.32	159.71	20.84						
884	311.66	159.67	20.84						
885	312.04	159.63	20.84						
886	312.38	159.59	20.84						
887	312.74	159.54	20.85						
888	313.05	159.5	20.85						
889	313.41	159.46	20.85						
890	313.74	159.41	20.85						
891	314.07	159.36	20.85						
892	314.46	159.31	20.85						
893	314.8	159.26	20.85						
894	315.16	159.21	20.85						
895	315.48	159.16	20.85						
896	315.84	159.12	20.85						
897	316.18	159.08	20.85						
898	316.51	159.05	20.85						
899	316.89	159.02	20.85						
900	317.23	158.99	20.85						
901	317.59	158.95	20.85						
902	317.91	158.92	20.85						
903	318.26	158.88	20.85						
904	318.6	158.83	20.85						
905	318.93	158.79	20.85						
906	319.31	158.74	20.85						
907	319.64	158.69	20.85						
908	320	158.63	20.85						
909	320.32	158.58	20.85						
910	320.66	158.53	20.85						
911	321.01	158.47	20.85						
912	321.33	158.42	20.85						
913	321.71	158.36	20.85						
914	322.04	158.29	20.85						
915	322.4	158.23	20.85						
916	322.73	158.17	20.85						
917	323.07	158.1	20.85						
918	323.42	158.04	20.85						
919	323.74	157.98	20.85						
920	324.12	157.91	20.85						
921	324.46	157.85	20.85						
922	324.82	157.79	20.85						
923	325.14	157.74	20.85						
924	325.48	157.68	20.85						
925	325.84	157.63	20.85						
926	326.15	157.58	20.85						
927	326.54	157.53	20.85						
928	326.88	157.48	20.85						
929	327.24	157.43	20.85						
930	327.56	157.38	20.85						
931	327.9	157.33	20.85						
932	328.25	157.27	20.85						
933	328.56	157.21	20.85						
934	328.93	157.15	20.85						
935	329.27	157.08	20.85						
936	329.62	157	20.85						
937	329.95	156.93	20.85						
938	330.28	156.85	20.85						
939	330.64	156.77	20.85						
940	330.96	156.7	20.85						
941	331.34	156.63	20.85						
942	331.69	156.57	20.85						
943	332.04	156.51	20.85						
944	332.38	156.46	20.85						
945	332.71	156.42	20.85						
946	333.06	156.38	20.85						
947	333.38	156.34	20.85						
948	333.76	156.3	20.85						
949	334.1	156.26	20.85						
950	334.45	156.21	20.85						
951	334.79	156.16	20.85						
952	335.11	156.11	20.85						
953	335.47	156.06	20.85						
954	335.79	156	20.85						
955	336.17	155.94	20.85						
956	336.52	155.88	20.85						
957	336.86	155.83	20.85						
958	337.21	155.77	20.85						
959	337.53	155.71	20.85						
960	337.89	155.66	20.85						
961	338.21	155.61	20.85						
962	338.58	155.56	20.85						
963	338.93	155.52	20.85						
964	339.27	155.47	20.85						
965	339.62	155.43	20.85						
966	339.94	155.39	20.85						
967	340.3	155.34	20.85						
968	340.62	155.3	20.85						
969	340.99	155.25	20.85						
970	341.34	155.2	20.85						
971	341.67	155.15	20.85						
972	342.02	155.1	20.85						
973	342.33	155.04	20.85						
974	342.69	154.98	20.85						
975	343.01	154.92	20.85						
976	343.38	154.85	20.85						
977	343.74	154.79	20.85						
978	344.07	154.73	20.85						
979	344.43	154.67	20.85						
980	344.74	154.62	20.85						
981	345.1	154.56	20.85						
982	345.43	154.52	20.85						
983	345.79	154.47	20.85						
984	346.16	154.42	20.85						
985	346.48	154.38	20.85						
986	346.84	154.34	20.85						
987	347.16	154.3	20.85						
988	347.51	154.25	20.85						
989	347.84	154.21	20.85						
990	348.19	154.16	20.85						
991	348.56	154.1	20.85						
992	348.88	154.04	20.85						
993	349.23	153.98	20.85						
994	349.55	153.92	20.85						
995	349.9	153.85	20.85						
996	350.23	153.78	20.85						
997	350.58	153.71	20.85						
998	350.95	153.65	20.85						
999	351.28	153.58	20.85						
1000	351.63	153.52	20.85						
1001	351.95	153.45	20.85						
1002	352.3	153.39	20.85						
1003	352.63	153.34	20.85						
1004	352.98	153.28	20.85						
1005	353.35	153.21	20.85						
1006	353.67	153.15	20.85						
1007	354.01	153.08	20.85						
1008	354.34	153.01	20.85						
1009	354.68	152.93	20.85						
1010	355.02	152.86	20.85						
1011	355.36	152.78	20.85						
1012	355.74	152.71	20.85						
1013	356.07	152.64	20.85						
1014	356.41	152.57	20.85						
1015	356.74	152.51	20.85						
1016	357.08	152.45	20.85						
1017	357.42	152.39	20.85						
1018	357.76	152.33	20.85						
1019	358.13	152.28	20.85						
1020	358.45	152.22	20.85						
1021	358.8	152.17	20.85						
1022	359.13	152.11	20.85						
1023	359.46	152.05	20.85						
1024	359.81	151.99	20.85						
1025	360.15	151.92	20.85						
1026	360.52	151.86	20.85						
1027	360.85	151.8	20.85						
1028	361.19	151.75	20.86						
1029	361.53	151.7	20.86						
1030	361.86	151.64	20.86						
1031	362.2	151.6	20.86						
1032	362.54	151.55	20.86						
1033	362.91	151.5	20.86						
1034	363.24	151.45	20.85						
1035	363.58	151.39	20.86						
1036	363.92	151.34	20.85						
1037	364.25	151.29	20.86						
1038	364.59	151.23	20.86						
1039	364.93	151.18	20.86						
1040	365.3	151.12	20.86						
1041	365.63	151.06	20.86						
1042	365.96	151	20.86						
1043	366.3	150.94	20.86						
1044	366.62	150.87	20.86						
1045	366.98	150.8	20.86						
1046	367.31	150.73	20.86						
1047	367.68	150.66	20.86						
1048	368.02	150.59	20.86						
1049	368.35	150.53	20.86						
1050	368.7	150.47	20.86						
1051	369.01	150.42	20.86						
1052	369.36	150.37	20.86						
1053	369.69	150.31	20.86						
1054	370.06	150.26	20.86						
1055	370.4	150.21	20.86						
1056	370.72	150.15	20.86						
1057	371.07	150.09	20.86						
1058	371.38	150.03	20.86						
1059	371.74	149.96	20.86						
1060	372.07	149.9	20.86						
1061	372.44	149.84	20.86						
1062	372.79	149.79	20.86						
1063	373.12	149.73	20.86						
1064	373.47	149.69	20.86						
1065	373.78	149.65	20.86						
1066	374.13	149.61	20.86						
1067	374.47	149.57	20.86						
1068	374.83	149.53	20.85						
1069	375.18	149.49	20.85						
1070	375.49	149.44	20.85						
1071	375.84	149.39	20.85						
1072	376.16	149.33	20.85						
1073	376.51	149.26	20.85						
1074	376.85	149.19	20.85						
1075	377.21	149.11	20.85						
1076	377.56	149.04	20.85						
1077	377.88	148.97	20.85						
1078	378.23	148.9	20.85						
1079	378.55	148.84	20.85						
1080	378.9	148.79	20.85						
1081	379.24	148.74	20.85						
1082	379.6	148.7	20.85						
1083	379.96	148.66	20.85						
1084	380.28	148.62	20.85						
1085	380.63	148.59	20.85						
1086	380.95	148.56	20.85						
1087	381.29	148.52	20.85						
1088	381.63	148.49	20.86						
1089	381.99	148.44	20.86						
1090	382.34	148.39	20.86						
1091	382.65	148.33	20.86						
1092	383	148.26	20.86						
1093	383.32	148.19	20.86						
1094	383.65	148.11	20.86						
1095	384.01	148.03	20.86						
1096	384.36	147.94	20.86						
1097	384.72	147.86	20.86						
1098	385.03	147.78	20.86						
1099	385.38	147.7	20.86						
1100	385.7	147.63	20.86						
1101	386.04	147.57	20.86						
1102	386.4	147.5	20.86						
1103	386.74	147.44	20.86						
1104	387.1	147.38	20.86						
1105	387.41	147.33	20.86						
1106	387.75	147.27	20.86						
1107	388.09	147.21	20.86						
1108	388.42	147.15	20.86						
1109	388.77	147.09	20.86						
1110	389.11	147.03	20.86						
1111	389.47	146.96	20.86						
1112	389.79	146.89	20.86						
1113	390.12	146.81	20.86						
1114	390.46	146.74	20.86						
1115	390.78	146.66	20.86						
1116	391.14	146.57	20.86						
1117	391.47	146.49	20.86						
1118	391.83	146.4	20.86						
1119	392.16	146.31	20.86						
1120	392.49	146.22	20.86						
1121	392.83	146.14	20.86						
1122	393.16	146.06	20.86						
1123	393.52	145.98	20.86						
1124	393.85	145.9	20.86						
1125	394.21	145.83	20.86						
1126	394.54	145.76	20.86						
1127	394.86	145.69	20.86						
1128	395.21	145.62	20.86						
1129	395.53	145.55	20.86						
1130	395.89	145.48	20.87						
1131	396.23	145.41	20.87						
1132	396.59	145.34	20.87						
1133	396.92	145.27	20.87						
1134	397.25	145.2	20.87						
1135	397.59	145.14	20.87						
1136	397.91	145.07	20.87						
1137	398.26	145	20.87						
1138	398.6	144.93	20.87						
1139	398.96	144.86	20.87						
1140	399.28	144.79	20.87						
1141	399.6	144.71	20.87						
1142	399.95	144.62	20.87						
1143	400.27	144.53	20.87						
1144	400.62	144.44	20.87						
1145	400.97	144.35	20.87						
1146	401.32	144.26	20.87						
1147	401.65	144.17	20.87						
1148	401.97	144.08	20.87						
1149	402.32	143.99	20.87						
1150	402.63	143.91	20.87						
1151	402.99	143.82	20.87						
1152	403.34	143.74	20.87						
1153	403.68	143.65	20.87						
1154	404.02	143.57	20.87						
1155	404.34	143.49	20.87						
1156	404.69	143.41	20.87						
1157	405	143.32	20.87						
1158	405.35	143.23	20.87						
1159	405.7	143.15	20.87						
1160	406.04	143.06	20.87						
1161	406.39	142.97	20.87						
1162	406.7	142.88	20.87						
1163	407.05	142.79	20.87						
1164	407.37	142.7	20.87						
1165	407.72	142.61	20.87						
1166	408.08	142.54	20.87						
1167	408.42	142.46	20.87						
1168	408.77	142.39	20.87						
1169	409.08	142.32	20.87						
1170	409.43	142.25	20.87						
1171	409.75	142.18	20.87						
1172	410.09	142.1	20.87						
1173	410.45	142.02	20.87						
1174	410.78	141.94	20.87						
1175	411.13	141.85	20.87						
1176	411.43	141.76	20.87						
1177	411.78	141.66	20.87						
1178	412.11	141.56	20.87						
1179	412.45	141.46	20.87						
1180	412.81	141.35	20.87						
1181	413.14	141.24	20.87						
1182	413.49	141.13	20.87						
1183	413.79	141.02	20.87						
1184	414.14	140.9	20.88						
1185	414.46	140.79	20.88						
1186	414.79	140.66	20.88						
1187	415.16	140.54	20.88						
1188	415.48	140.4	20.88						
1189	415.82	140.27	20.88						
1190	416.13	140.12	20.88						
1191	416.47	139.97	20.88						
1192	416.79	139.81	20.88						
1193	417.11	139.63	20.88						
1194	417.47	139.43	20.88						
1195	417.79	139.19	20.88						
1196	418.14	138.93	20.88						
1197	418.45	138.66	20.88						
1198	418.8	138.38	20.88						
1199	419.13	138.12	20.88						
1200	419.46	137.89	20.88						
1201	419.84	137.71	20.88						
1202	420.17	137.57	20.88						
1203	420.51	137.46	20.88						
1204	420.82	137.39	20.88						
1205	421.16	137.32	20.88						
1206	421.5	137.26	20.88						
1207	421.81	137.21	20.88						
1208	422.19	137.15	20.88						
1209	422.51	137.09	20.88						
1210	422.85	137.03	20.88						
1211	423.16	136.96	20.88						
1212	423.5	136.89	20.88						
1213	423.83	136.81	20.87						
1214	424.15	136.73	20.87						
1215	424.53	136.64	20.88						
1216	424.85	136.56	20.88						
1217	425.19	136.48	20.88						
1218	425.51	136.4	20.88						
1219	425.85	136.32	20.88						
1220	426.18	136.24	20.88						
1221	426.5	136.16	20.88						
1222	426.88	136.08	20.88						
1223	427.2	136	20.88						
1224	427.54	135.92	20.88						
1225	427.87	135.85	20.88						
1226	428.2	135.77	20.88						
1227	428.54	135.69	20.88						
1228	428.85	135.61	20.88						
1229	429.22	135.53	20.88						
1230	429.55	135.44	20.88						
1231	429.88	135.35	20.88						
1232	430.21	135.25	20.88						
1233	430.53	135.15	20.88						
1234	430.88	135.05	20.88						
1235	431.18	134.94	20.88						
1236	431.56	134.84	20.89						
1237	431.89	134.73	20.89						
1238	432.23	134.63	20.89						
1239	432.56	134.53	20.89						
1240	432.88	134.43	20.89						
1241	433.22	134.34	20.89						
1242	433.53	134.24	20.89						
1243	433.9	134.14	20.89						
1244	434.23	134.04	20.89						
1245	434.56	133.93	20.89						
1246	434.9	133.83	20.89						
1247	435.21	133.72	20.89						
1248	435.56	133.61	20.89						
1249	435.87	133.5	20.89						
1250	436.24	133.39	20.89						
1251	436.58	133.28	20.89						
1252	436.91	133.18	20.89						
1253	437.25	133.07	20.89						
1254	437.56	132.97	20.89						
1255	437.91	132.88	20.89						
1256	438.22	132.78	20.89						
1257	438.58	132.69	20.89						
1258	438.92	132.59	20.89						
1259	439.25	132.49	20.89						
1260	439.59	132.39	20.89						
1261	439.9	132.29	20.89						
1262	440.25	132.18	20.89						
1263	440.56	132.07	20.89						
1264	440.92	131.96	20.89						
1265	441.27	131.84	20.89						
1266	441.59	131.73	20.89						
1267	441.93	131.62	20.89						
1268	442.24	131.51	20.89						
1269	442.58	131.4	20.89						
1270	442.9	131.3	20.89						
1271	443.26	131.19	20.89						
1272	443.61	131.08	20.89						
1273	443.93	130.97	20.89						
1274	444.27	130.87	20.89						
1275	444.58	130.76	20.89						
1276	444.92	130.65	20.89						
1277	445.24	130.54	20.89						
1278	445.6	130.42	20.89						
1279	445.95	130.31	20.89						
1280	446.26	130.19	20.89						
1281	446.6	130.08	20.89						
1282	446.92	129.96	20.89						
1283	447.26	129.85	20.89						
1284	447.58	129.73	20.89						
1285	447.93	129.62	20.89						
1286	448.3	129.5	20.89						
1287	448.61	129.39	20.89						
1288	448.94	129.28	20.89						
1289	449.27	129.16	20.89						
1290	449.6	129.05	20.89						
1291	449.93	128.94	20.89						
1292	450.27	128.83	20.89						
1293	450.63	128.72	20.89						
1294	450.95	128.62	20.89						
1295	451.28	128.51	20.89						
1296	451.61	128.4	20.89						
1297	451.94	128.29	20.89						
1298	452.28	128.18	20.89						
1299	452.62	128.07	20.89						
1300	452.98	127.97	20.89						
1301	453.3	127.86	20.89						
1302	453.63	127.76	20.89						
1303	453.96	127.66	20.89						
1304	454.27	127.56	20.89						
1305	454.62	127.45	20.89						
1306	454.96	127.34	20.89						
1307	455.31	127.23	20.89						
1308	455.63	127.11	20.89						
1309	455.96	126.99	20.89						
1310	456.29	126.87	20.89						
1311	456.61	126.74	20.89						
1312	456.95	126.62	20.89						
1313	457.28	126.48	20.89						
1314	457.63	126.35	20.89						
1315	457.96	126.21	20.89						
1316	458.28	126.07	20.89						
1317	458.62	125.93	20.89						
1318	458.93	125.79	20.89						
1319	459.27	125.65	20.89						
1320	459.61	125.51	20.89						
1321	459.97	125.38	20.89						
1322	460.29	125.26	20.89						
1323	460.61	125.14	20.89						
1324	460.94	125.02	20.89						
1325	461.25	124.89	20.89						
1326	461.59	124.76	20.89						
1327	461.93	124.63	20.89						
1328	462.28	124.49	20.89						
1329	462.61	124.35	20.89						
1330	462.92	124.21	20.89						
1331	463.26	124.07	20.89						
1332	463.57	123.92	20.89						
1333	463.91	123.78	20.89						
1334	464.25	123.65	20.89						
1335	464.6	123.51	20.89						
1336	464.94	123.38	20.89						
1337	465.24	123.26	20.89						
1338	465.59	123.13	20.89						
1339	465.9	123.01	20.89						
1340	466.24	122.9	20.89						
1341	466.58	122.79	20.89						
1342	466.93	122.68	20.89						
1343	467.27	122.57	20.89						
1344	467.57	122.46	20.89						
1345	467.91	122.35	20.89						
1346	468.22	122.24	20.89						
1347	468.55	122.12	20.89						
1348	468.9	122	20.89						
1349	469.24	121.87	20.89						
1350	469.58	121.75	20.89						
1351	469.89	121.62	20.89						
1352	470.23	121.49	20.89						
1353	470.55	121.37	20.89						
1354	470.88	121.25	20.89						
1355	471.23	121.14	20.89						
1356	471.58	121.03	20.89						
1357	471.94	120.93	20.89						
1358	472.25	120.85	20.89						
1359	472.6	120.78	20.89						
1360	472.92	120.73	20.89						
1361	473.25	120.68	20.89						
1362	473.6	120.64	20.89						
1363	473.93	120.6	20.89						
1364	474.28	120.54	20.89						
1365	474.58	120.47	20.9						
1366	474.91	120.38	20.9						
1367	475.22	120.27	20.9						
1368	475.54	120.14	20.9						
1369	475.89	119.99	20.9						
1370	476.22	119.82	20.9						
1371	476.57	119.65	20.9						
1372	476.88	119.47	20.9						
1373	477.23	119.31	20.9						
1374	477.56	119.16	20.9						
1375	477.89	119.03	20.9						
1376	478.26	118.92	20.9						
1377	478.59	118.84	20.9						
1378	478.94	118.77	20.89						
1379	479.24	118.72	20.89						
1380	479.57	118.66	20.89						
1381	479.9	118.6	20.89						
1382	480.22	118.53	20.89						
1383	480.57	118.44	20.89						
1384	480.9	118.33	20.89						
1385	481.24	118.21	20.9						
1386	481.55	118.07	20.9						
1387	481.88	117.93	20.9						
1388	482.22	117.79	20.9						
1389	482.53	117.64	20.9						
1390	482.89	117.5	20.9						
1391	483.23	117.37	20.9						
1392	483.58	117.25	20.9						
1393	483.9	117.14	20.9						
1394	484.23	117.03	20.9						
1395	484.57	116.93	20.9						
1396	484.88	116.84	20.9						
1397	485.23	116.76	20.9						
1398	485.57	116.67	20.9						
1399	485.92	116.59	20.9						
1400	486.24	116.5	20.9						
1401	486.56	116.42	20.9						
1402	486.9	116.32	20.9						
1403	487.2	116.23	20.9						
1404	487.56	116.12	20.9						
1405	487.9	116.01	20.9						
1406	488.24	115.9	20.9						
1407	488.57	115.78	20.9						
1408	488.88	115.66	20.9						
1409	489.23	115.54	20.9						
1410	489.53	115.42	20.9						
1411	489.88	115.3	20.9						
1412	490.23	115.18	20.9						
1413	490.56	115.07	20.9						
1414	490.9	114.95	20.9						
1415	491.21	114.84	20.9						
1416	491.56	114.73	20.9						
1417	491.87	114.63	20.9						
1418	492.22	114.52	20.9						
1419	492.57	114.42	20.9						
1420	492.9	114.32	20.9						
1421	493.24	114.22	20.9						
1422	493.54	114.12	20.9						
1423	493.89	114.01	20.9						
1424	494.2	113.91	20.9						
1425	494.54	113.81	20.9						
1426	494.89	113.7	20.9						
1427	495.22	113.59	20.9						
1428	495.57	113.49	20.9						
1429	495.87	113.38	20.9						
1430	496.22	113.27	20.9						
1431	496.54	113.17	20.9						
1432	496.88	113.06	20.9						
1433	497.24	112.96	20.9						
1434	497.56	112.86	20.9						
1435	497.92	112.76	20.9						
1436	498.21	112.67	20.9						
1437	498.56	112.57	20.9						
1438	498.88	112.47	20.9						
1439	499.21	112.38	20.9						
1440	499.57	112.28	20.9						
1441	499.89	112.17	20.9						
1442	500.23	112.06	20.9						
1443	500.53	111.94	20.9						
1444	500.87	111.81	20.9						
1445	501.19	111.68	20.91						
1446	501.51	111.54	20.91						
1447	501.88	111.39	20.91						
1448	502.2	111.25	20.91						
1449	502.54	111.1	20.91						
1450	502.84	110.96	20.91						
1451	503.18	110.81	20.91						
1452	503.51	110.67	20.91						
1453	503.83	110.53	20.91						
1454	504.2	110.39	20.91						
1455	504.51	110.25	20.91						
1456	504.85	110.11	20.91						
1457	505.16	109.98	20.91						
1458	505.49	109.85	20.91						
1459	505.82	109.71	20.91						
1460	506.13	109.58	20.91						
1461	506.48	109.45	20.91						
1462	506.75	109.3	20.91						
1463	507.01	109.11	20.91						
1464	507.22	108.85	20.91						
1465	507.43	108.48	20.91						
1466	507.62	107.97	20.91						
1467	507.76	107.28	20.91						
1468	507.96	106.38	20.91						
1469	508.1	105.26	20.91						
1470	508.24	103.94	20.91						
1471	508.37	102.43	20.91						
1472	508.49	100.75	20.91						
1473	508.64	98.95	20.91						
1474	508.74	97.05	20.91						
1475	508.91	95.08	20.91						
1476	509.01	93.07	20.91						
1477	509.13	91.05	20.91						
1478	509.23	89.03	20.91						
1479	509.31	87.01	20.92						
1480	509.42	85	20.92						
1481	509.48	83	20.92						
1482	509.6	81.01	20.92						
1483	509.67	79.03	20.92						
1484	509.73	77.04	20.92						
1485	509.79	75.06	20.92						
1486	509.83	73.08	20.92						
1487	509.9	71.1	20.92						
1488	509.92	69.12	20.92						
1489	510	67.15	20.92						
1490	510.04	65.19	20.92						
1491	510.07	63.24	20.92						
1492	510.11	61.31	20.92						
1493	510.11	59.39	20.92						
1494	510.15	57.49	20.92						
1495	510.15	55.62	20.92						
1496	510.2	53.76	20.92						
1497	510.21	51.92	20.92						
1498	510.22	50.1	20.92						
1499	510.22	48.3	20.92						
1500	510.2	46.53	20.92						
1501	510.21	44.78	20.92						
1502	510.19	43.06	20.92						
1503	510.21	41.36	20.92						
1504	510.23	39.69	20.92						
1505	510.2	38.04	20.92						
1506	510.2	36.43	20.92						
1507	510.17	34.86	20.92						
1508	510.17	33.32	20.92						
1509	510.14	31.82	20.92						
1510	510.15	30.36	20.92						
1511	510.15	28.95	20.92						
1512	510.11	27.58	20.92						
1513	510.09	26.24	20.92						
1514	510.05	24.94	20.92						
1515	510.03	23.66	20.92						
1516	509.99	22.42	20.92						
1517	509.98	21.19	20.92						
1518	509.97	19.99	20.92						
1519	509.92	18.82	20.92						
1520	509.89	17.67	20.92						
1521	509.84	16.54	20.93						
1522	509.81	15.44	20.93						
1523	509.78	14.38	20.93						
1524	509.75	13.34	20.93						
1525	509.74	12.33	20.93						
1526	509.68	11.35	20.93						
1527	509.65	10.41	20.93						
1528	509.6	9.49	20.93						
1529	509.55	8.6	20.93						
1530	509.51	7.73	20.93						
1531	509.48	6.89	20.93						
1532	509.46	6.07	20.93						
1533	509.4	5.28	20.93						
1534	509.36	4.51	20.93						
1535	509.31	3.77	20.93						
1536	509.26	3.05	20.93						
1537	509.22	2.36	20.93						
1538	509.18	1.7	20.93						
1539	509.16	1.06	20.93						
1540	509.11	0.44	20.93						
1541	509.06	-0.16	20.93						
1542	509.01	-0.73	20.93						
1543	508.95	-1.29	20.93						
1544	508.92	-1.82	20.93						
1545	508.86	-2.34	20.93						
1546	508.84	-2.85	20.93						
1547	508.79	-3.33	20.93						
1548	508.74	-3.8	20.93						
1549	508.68	-4.26	20.93						
1550	508.62	-4.7	20.93						
1551	508.59	-5.13	20.93						
1552	508.53	-5.54	20.93						
1553	508.51	-5.94	20.93						
1554	508.46	-6.32	20.93						
1555	508.4	-6.69	20.93						
1556	508.35	-7.04	20.93						
1557	508.28	-7.37	20.93						
1558	508.24	-7.7	20.93						
1559	508.19	-8.01	20.93						
1560	508.16	-8.3	20.93						
1561	508.11	-8.59	20.93						
1562	508.04	-8.87	20.93						
1563	508	-9.14	20.93						
1564	507.92	-9.41	20.93						
1565	507.88	-9.68	20.93						
1566	507.82	-9.94	20.93						
1567	507.79	-10.19	20.93						
1568	507.75	-10.43	20.93						
1569	507.68	-10.67	20.93						
1570	507.63	-10.89	20.93						
1571	507.56	-11.1	20.93						
1572	507.52	-11.29	20.93						
1573	507.46	-11.48	20.93						
1574	507.44	-11.64	20.93						
1575	507.4	-11.8	20.93						
1576	507.32	-11.94	20.93						
1577	507.29	-12.08	20.93						
1578	507.22	-12.2	20.93						
1579	507.17	-12.31	20.93						
1580	507.12	-12.42	20.93						
1581	507.09	-12.52	20.93						
1582	507.06	-12.6	20.93						
1583	506.98	-12.68	20.93						
1584	506.94	-12.75	20.93						
1585	506.87	-12.81	20.93						
1586	506.82	-12.87	20.93						
1587	506.78	-12.92	20.93						
1588	506.74	-12.98	20.93						
1589	506.7	-13.03	20.93						
1590	506.63	-13.08	20.93						
1591	506.59	-13.13	20.93						
1592	506.52	-13.17	20.93						
1593	506.47	-13.22	20.93						
1594	506.42	-13.26	20.93						
1595	506.38	-13.3	20.93						
1596	506.35	-13.33	20.93						
1597	506.28	-13.36	20.93						
1598	506.24	-13.38	20.93						
1599	506.17	-13.39	20.93						
1600	506.12	-13.4	20.93						
1601	506.08	-13.41	20.93						
1602	506.03	-13.41	20.94						
1603	506	-13.42	20.94						
1604	505.93	-13.41	20.94						
1605	505.88	-13.41	20.94						
1606	505.83	-13.4	20.94						
1607	505.77	-13.39	20.94						
1608	505.74	-13.38	20.94						
1609	505.69	-13.36	20.94						
1610	505.67	-13.33	20.94						
1611	505.61	-13.3	20.94						
1612	505.55	-13.27	20.94						
1613	505.51	-13.23	20.94						
1614	505.45	-13.18	20.94						
1615	505.42	-13.13	20.93						
1616	505.37	-13.07	20.93						
1617	505.36	-13.01	20.93						
1618	505.3	-12.93	20.93						
1619	505.24	-12.86	20.93						
1620	505.2	-12.78	20.93						
1621	505.14	-12.69	20.93						
1622	505.1	-12.61	20.93						
1623	505.06	-12.54	20.93						
1624	505.03	-12.47	20.93						
1625	504.97	-12.4	20.93						
1626	504.91	-12.35	20.93						
1627	504.88	-12.3	20.93						
1628	504.81	-12.25	20.93						
1629	504.78	-12.2	20.94						
1630	504.75	-12.14	20.94						
1631	504.73	-12.08	20.94						
1632	504.68	-12	20.94						
1633	504.62	-11.91	20.94						
1634	504.6	-11.81	20.94						
