415	148.24	119.85	44.37
416	148.63	120.02	44.37
417	148.97	120.2	44.37
418	149.32	120.37	44.37
419	149.67	120.54	44.37
420	150	120.7	44.37
421	150.37	120.87	44.37
422	150.73	121.03	44.37
423	151.11	121.2	44.37
424	151.45	121.36	44.37
425	151.79	121.52	44.37
426	152.15	121.68	44.37
427	152.48	121.83	44.37
428	152.85	121.99	44.37
429	153.22	122.14	44.37
430	153.59	122.3	44.37
431	153.94	122.45	44.37
432	154.28	122.6	44.37
433	154.65	122.76	44.37
434	154.97	122.91	44.37
435	155.34	123.06	44.37
436	155.71	123.21	44.37
437	156.08	123.36	44.37
438	156.44	123.51	44.37
439	156.77	123.66	44.37
440	157.15	123.8	44.37
441	157.47	123.96	44.37
442	157.85	124.1	44.37
443	158.22	124.25	44.37
444	158.58	124.4	44.37
445	158.95	124.55	44.37
446	159.27	124.7	44.37
447	159.64	124.85	44.37
448	159.97	124.99	44.37
449	160.33	125.14	44.37
450	160.71	125.28	44.37
451	161.07	125.42	44.37
452	161.44	125.57	44.37
453	161.76	125.71	44.37
454	162.12	125.85	44.37
455	162.46	125.99	44.37
456	162.82	126.13	44.37
457	163.21	126.27	44.37
458	163.56	126.41	44.37
459	163.93	126.54	44.37
460	164.25	126.68	44.37
461	164.62	126.82	44.37
462	164.97	126.95	44.37
463	165.32	127.08	44.37
464	165.72	127.22	44.37
465	166.06	127.35	44.37
466	166.43	127.48	44.37
467	166.75	127.61	44.37
468	167.12	127.73	44.37
469	167.46	127.86	44.37
470	167.82	127.99	44.37
471	168.22	128.11	44.37
472	168.55	128.23	44.37
473	168.93	128.36	44.37
474	169.26	128.48	44.37
475	169.62	128.6	44.37
476	169.97	128.73	44.37
477	170.32	128.85	44.37
478	170.71	128.98	44.37
479	171.05	129.1	44.37
480	171.41	129.23	44.37
481	171.75	129.35	44.37
482	172.1	129.48	44.37
483	172.46	129.6	44.37
484	172.81	129.72	44.37
485	173.21	129.85	44.37
486	173.55	129.97	44.37
487	173.91	130.1	44.37
488	174.26	130.22	44.37
489	174.6	130.35	44.37
490	174.97	130.47	44.37
491	175.32	130.59	44.37
492	175.71	130.71	44.37
493	176.05	130.83	44.37
494	176.4	130.95	44.37
495	176.76	131.06	44.37
496	177.1	131.18	44.37
497	177.47	131.29	44.37
498	177.83	131.4	44.37
499	178.22	131.51	44.37
500	178.57	131.63	44.37
501	178.91	131.74	44.37
502	179.28	131.85	44.37
503	179.61	131.97	44.37
504	179.97	132.09	44.37
505	180.35	132.2	44.37
506	180.72	132.32	44.37
507	181.08	132.44	44.37
508	181.41	132.56	44.37
509	181.78	132.67	44.37
510	182.11	132.79	44.37
511	182.48	132.9	44.37
512	182.85	133.01	44.37
513	183.22	133.12	44.37
514	183.58	133.23	44.37
515	183.9	133.33	44.37
516	184.28	133.43	44.37
517	184.61	133.54	44.37
518	184.97	133.64	44.37
519	185.34	133.73	44.37
520	185.7	133.83	44.37
521	186.08	133.93	44.37
522	186.4	134.02	44.37
523	186.77	134.12	44.37
524	187.11	134.21	44.37
525	187.47	134.31	44.37
526	187.85	134.4	44.37
527	188.21	134.49	44.37
528	188.58	134.58	44.37
529	188.89	134.67	44.37
530	189.26	134.76	44.37
531	189.6	134.85	44.37
532	189.95	134.94	44.37
533	190.34	135.03	44.37
534	190.69	135.12	44.37
535	191.06	135.2	44.37
536	191.38	135.29	44.37
537	191.74	135.38	44.37
538	192.08	135.47	44.37
539	192.43	135.55	44.37
540	192.82	135.63	44.37
541	193.17	135.72	44.37
542	193.53	135.8	44.37
543	193.86	135.89	44.37
544	194.22	135.97	44.37
545	194.58	136.06	44.37
546	194.93	136.14	44.37
547	195.32	136.22	44.37
548	195.66	136.3	44.37
549	196.03	136.38	44.37
550	196.36	136.46	44.37
551	196.71	136.53	44.37
552	197.07	136.6	44.37
553	197.4	136.65	44.37
554	197.79	136.7	44.37
555	198.12	136.72	44.37
556	198.47	136.71	44.37
557	198.79	136.67	44.37
558	199.11	136.56	44.37
559	199.43	136.37	44.37
560	199.72	136.08	44.37
561	200.07	135.66	44.37
562	200.36	135.08	44.37
563	200.64	134.33	44.37
564	200.93	133.39	44.37
565	201.19	132.25	44.37
566	201.48	130.91	44.37
567	201.76	129.37	44.37
568	202.06	127.64	44.37
569	202.34	125.73	44.37
570	202.6	123.64	44.37
571	202.87	121.38	44.37
572	203.11	118.96	44.37
573	203.38	116.4	44.37
574	203.65	113.7	44.37
575	203.93	110.87	44.37
576	204.2	107.92	44.37
577	204.44	104.87	44.37
578	204.72	101.73	44.37
579	204.95	98.5	44.37
580	205.22	95.2	44.37
581	205.49	91.83	44.37
582	205.77	88.4	44.37
583	206.03	84.92	44.37
584	206.27	81.4	44.37
585	206.55	77.83	44.37
586	206.78	74.24	44.37
587	207.05	70.62	44.37
588	207.33	66.99	44.37
589	207.6	63.35	44.37
590	207.88	59.71	44.37
591	208.11	56.08	44.37
592	208.39	52.46	44.37
593	208.65	48.85	44.37
594	208.92	45.25	44.37
595	209.21	41.69	44.37
596	209.48	38.15	44.37
597	209.77	34.64	44.37
598	210.01	31.17	44.37
599	210.3	27.74	44.37
600	210.57	24.36	44.37
601	210.84	21.03	44.37
602	211.16	17.76	44.37
603	211.44	14.55	44.37
604	211.74	11.41	44.37
605	212	8.34	44.37
606	212.31	5.34	44.37
607	212.6	2.41	44.37
608	212.87	-0.44	44.37
609	213.22	-3.21	44.37
610	213.51	-5.89	44.37
611	213.83	-8.5	44.37
612	214.11	-11.01	44.37
613	214.42	-13.43	44.37
614	214.74	-15.76	44.37
615	215.03	-17.99	44.37
616	215.4	-20.12	44.37
617	215.72	-22.15	44.37
618	216.05	-24.08	44.37
619	216.36	-25.9	44.37
620	216.69	-27.61	44.37
621	217.03	-29.21	44.37
622	217.34	-30.71	44.37
623	217.73	-32.09	44.37
624	218.06	-33.37	44.37
625	218.41	-34.54	44.37
626	218.74	-35.6	44.37
627	219.08	-36.55	44.37
628	219.44	-37.4	44.37
629	219.77	-38.15	44.37
630	220.17	-38.8	44.37
631	220.52	-39.34	44.37
632	220.87	-39.79	44.37
633	221.22	-40.14	44.37
634	221.57	-40.41	44.37
635	221.94	-40.58	44.37
636	222.28	-40.67	44.37
637	222.69	-40.67	44.37
638	223.06	-40.59	44.37
639	223.42	-40.43	44.37
640	223.8	-40.19	44.37
641	224.15	-39.87	44.37
642	224.54	-39.48	44.37
643	224.89	-39.01	44.37
644	225.31	-38.48	44.37
645	225.69	-37.88	44.37
646	226.05	-37.23	44.37
647	226.43	-36.52	44.37
648	226.78	-35.76	44.37
649	227.17	-34.97	44.37
650	227.54	-34.13	44.37
651	227.94	-33.27	44.37
652	228.33	-32.39	44.37
653	228.69	-31.49	44.37
654	229.06	-30.58	44.37
655	229.41	-29.67	44.37
656	229.79	-28.76	44.37
657	230.15	-27.86	44.37
658	230.54	-26.97	44.37
659	230.91	-26.11	44.37
660	231.22	-25.29	44.37
661	231.57	-24.55	44.37
662	231.9	-23.89	44.37
663	232.25	-23.35	44.37
664	232.62	-22.91	44.37
665	232.97	-22.58	44.37
666	233.33	-22.36	44.37
667	233.62	-22.23	44.37
668	233.94	-22.22	44.37
669	234.21	-22.33	44.37
670	234.49	-22.61	44.37
671	234.78	-23.13	44.37
672	235.04	-23.92	44.37
673	235.31	-25.05	44.37
674	235.53	-26.52	44.37
675	235.77	-28.37	44.37
676	236	-30.58	44.37
677	236.23	-33.17	44.37
678	236.49	-36.09	44.37
679	236.73	-39.31	44.37
680	237	-42.8	44.37
681	237.24	-46.5	44.37
682	237.5	-50.35	44.37
683	237.79	-54.27	44.37
684	238.06	-58.2	44.37
685	238.4	-62.06	44.37
686	238.71	-65.78	44.37
687	239.08	-69.28	44.37
688	239.42	-72.52	44.37
689	239.8	-75.41	44.37
690	240.23	-77.89	44.37
691	240.65	-79.87	44.37
692	241.15	-81.27	44.37
693	241.62	-82.02	44.37
694	242.11	-82.08	44.37
695	242.58	-81.42	44.37
696	243.05	-80.06	44.37
